@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
37,0,186,301,0.38193,1,0.165919,1,0.834081,0.284615,0.425573,2.349776,0
37,0,185,302,0.379877,1,0.166667,1,0.833333,0.285714,0.423664,2.36036,0
37,0,184,303,0.377823,1,0.167421,1,0.832579,0.286822,0.421756,2.371041,0
37,0,183,304,0.37577,1,0.168182,1,0.831818,0.287938,0.419847,2.381818,0
37,0,182,305,0.373717,1,0.16895,1,0.83105,0.289063,0.417939,2.392694,0
37,0,181,306,0.371663,1,0.169725,1,0.830275,0.290196,0.416031,2.40367,0
37,0,180,307,0.36961,1,0.170507,1,0.829493,0.291339,0.414122,2.414747,0
37,0,179,308,0.367556,1,0.171296,1,0.828704,0.29249,0.412214,2.425926,0
37,0,178,309,0.365503,1,0.172093,1,0.827907,0.293651,0.410305,2.437209,0
37,0,177,310,0.36345,1,0.172897,1,0.827103,0.294821,0.408397,2.448598,0
37,0,176,311,0.361396,1,0.173709,1,0.826291,0.296,0.406489,2.460094,0
37,0,175,312,0.359343,1,0.174528,1,0.825472,0.297189,0.40458,2.471698,0
37,0,174,313,0.35729,1,0.175355,1,0.824645,0.298387,0.402672,2.483412,0
37,0,173,314,0.355236,1,0.17619,1,0.82381,0.299595,0.400763,2.495238,0
37,0,172,315,0.353183,1,0.177033,1,0.822967,0.300813,0.398855,2.507177,0
37,0,171,316,0.351129,1,0.177885,1,0.822115,0.302041,0.396947,2.519231,0
37,0,170,317,0.349076,1,0.178744,1,0.821256,0.303279,0.395038,2.531401,0
37,0,169,318,0.347023,1,0.179612,1,0.820388,0.304527,0.39313,2.543689,0
37,0,168,319,0.344969,1,0.180488,1,0.819512,0.305785,0.391221,2.556098,0
37,0,167,320,0.342916,1,0.181373,1,0.818627,0.307054,0.389313,2.568627,0
37,0,166,321,0.340862,1,0.182266,1,0.817734,0.308333,0.387405,2.581281,0
37,0,165,322,0.338809,1,0.183168,1,0.816832,0.309623,0.385496,2.594059,0
37,0,164,323,0.336756,1,0.18408,1,0.81592,0.310924,0.383588,2.606965,0
37,0,163,324,0.334702,1,0.185,1,0.815,0.312236,0.381679,2.62,0
37,0,162,325,0.332649,1,0.18593,1,0.81407,0.313559,0.379771,2.633166,0
37,0,161,326,0.330595,1,0.186869,1,0.813131,0.314894,0.377863,2.646465,0
37,0,160,327,0.328542,1,0.187817,1,0.812183,0.316239,0.375954,2.659898,0
37,0,159,328,0.326489,1,0.188776,1,0.811224,0.317597,0.374046,2.673469,0
37,0,158,329,0.324435,1,0.189744,1,0.810256,0.318966,0.372137,2.687179,0
37,0,157,330,0.322382,1,0.190722,1,0.809278,0.320346,0.370229,2.701031,0
37,0,156,331,0.320329,1,0.19171,1,0.80829,0.321739,0.368321,2.715026,0
37,0,155,332,0.318275,1,0.192708,1,0.807292,0.323144,0.366412,2.729167,0
37,0,154,333,0.316222,1,0.193717,1,0.806283,0.324561,0.364504,2.743455,0
37,0,153,334,0.314168,1,0.194737,1,0.805263,0.325991,0.362595,2.757895,0
37,0,152,335,0.312115,1,0.195767,1,0.804233,0.327434,0.360687,2.772487,0
37,0,151,336,0.310062,1,0.196809,1,0.803191,0.328889,0.358779,2.787234,0
37,0,150,337,0.308008,1,0.197861,1,0.802139,0.330357,0.35687,2.802139,0
37,0,149,338,0.305955,1,0.198925,1,0.801075,0.331839,0.354962,2.817204,0
37,0,148,339,0.303901,1,0.2,1,0.8,0.333333,0.353053,2.832432,0
37,0,147,340,0.301848,1,0.201087,1,0.798913,0.334842,0.351145,2.847826,0
37,0,146,341,0.299795,1,0.202186,1,0.797814,0.336364,0.349237,2.863388,0
37,0,145,342,0.297741,1,0.203297,1,0.796703,0.3379,0.347328,2.879121,0
37,0,144,343,0.295688,1,0.20442,1,0.79558,0.33945,0.34542,2.895028,0
37,0,143,344,0.293634,1,0.205556,1,0.794444,0.341014,0.343511,2.911111,0
37,0,142,345,0.291581,1,0.206704,1,0.793296,0.342593,0.341603,2.927374,0
37,0,141,346,0.289528,1,0.207865,1,0.792135,0.344186,0.339695,2.94382,0
37,0,140,347,0.287474,1,0.20904,1,0.79096,0.345794,0.337786,2.960452,0
37,0,139,348,0.285421,1,0.210227,1,0.789773,0.347418,0.335878,2.977273,0
37,0,138,349,0.283368,1,0.211429,1,0.788571,0.349057,0.333969,2.994286,0
37,0,137,350,0.281314,1,0.212644,1,0.787356,0.350711,0.332061,3.011494,0
37,0,136,351,0.279261,1,0.213873,1,0.786127,0.352381,0.330153,3.028902,0
37,0,135,352,0.277207,1,0.215116,1,0.784884,0.354067,0.328244,3.046512,0
37,0,134,353,0.275154,1,0.216374,1,0.783626,0.355769,0.326336,3.064327,0
37,0,133,354,0.273101,1,0.217647,1,0.782353,0.357488,0.324427,3.082353,0
37,0,132,355,0.271047,1,0.218935,1,0.781065,0.359223,0.322519,3.100592,0
37,0,131,356,0.268994,1,0.220238,1,0.779762,0.360976,0.320611,3.119048,0
37,0,130,357,0.26694,1,0.221557,1,0.778443,0.362745,0.318702,3.137725,0
37,0,129,358,0.264887,1,0.222892,1,0.777108,0.364532,0.316794,3.156627,0
37,0,128,359,0.262834,1,0.224242,1,0.775758,0.366337,0.314885,3.175758,0
37,0,127,360,0.26078,1,0.22561,1,0.77439,0.368159,0.312977,3.195122,0
37,0,126,361,0.258727,1,0.226994,1,0.773006,0.37,0.311069,3.214724,0
37,0,125,362,0.256674,1,0.228395,1,0.771605,0.371859,0.30916,3.234568,0
37,0,124,363,0.25462,1,0.229814,1,0.770186,0.373737,0.307252,3.254658,0
36,1,124,363,0.25462,0.972973,0.225,0.972973,0.775,0.365482,0.305344,3.186486,0
36,1,123,364,0.252567,0.972973,0.226415,0.972973,0.773585,0.367347,0.303435,3.206527,0
36,1,122,365,0.250513,0.972973,0.227848,0.972973,0.772152,0.369231,0.301527,3.226822,0
36,1,121,366,0.24846,0.972973,0.229299,0.972973,0.770701,0.371134,0.299618,3.247375,0
36,1,120,367,0.246407,0.972973,0.230769,0.972973,0.769231,0.373057,0.29771,3.268191,0
36,1,119,368,0.244353,0.972973,0.232258,0.972973,0.767742,0.375,0.295802,3.289276,0
36,1,118,369,0.2423,0.972973,0.233766,0.972973,0.766234,0.376963,0.293893,3.310635,0
36,1,117,370,0.240246,0.972973,0.235294,0.972973,0.764706,0.378947,0.291985,3.332273,0
36,1,116,371,0.238193,0.972973,0.236842,0.972973,0.763158,0.380952,0.290076,3.354196,0
36,1,115,372,0.23614,0.972973,0.238411,0.972973,0.761589,0.382979,0.288168,3.37641,0
36,1,114,373,0.234086,0.972973,0.24,0.972973,0.76,0.385027,0.28626,3.398919,0
36,1,113,374,0.232033,0.972973,0.241611,0.972973,0.758389,0.387097,0.284351,3.42173,0
36,1,112,375,0.229979,0.972973,0.243243,0.972973,0.756757,0.389189,0.282443,3.44485,0
36,1,111,376,0.227926,0.972973,0.244898,0.972973,0.755102,0.391304,0.280534,3.468285,0
36,1,110,377,0.225873,0.972973,0.246575,0.972973,0.753425,0.393443,0.278626,3.49204,0
36,1,109,378,0.223819,0.972973,0.248276,0.972973,0.751724,0.395604,0.276718,3.516123,0
36,1,108,379,0.221766,0.972973,0.25,0.972973,0.75,0.39779,0.274809,3.540541,0
36,1,107,380,0.219713,0.972973,0.251748,0.972973,0.748252,0.4,0.272901,3.5653,0
36,1,106,381,0.217659,0.972973,0.253521,0.972973,0.746479,0.402235,0.270992,3.590407,0
36,1,105,382,0.215606,0.972973,0.255319,0.972973,0.744681,0.404494,0.269084,3.615871,0
36,1,104,383,0.213552,0.972973,0.257143,0.972973,0.742857,0.40678,0.267176,3.641699,0
36,1,103,384,0.211499,0.972973,0.258993,0.972973,0.741007,0.409091,0.265267,3.667898,0
36,1,102,385,0.209446,0.972973,0.26087,0.972973,0.73913,0.411429,0.263359,3.694477,0
36,1,101,386,0.207392,0.972973,0.262774,0.972973,0.737226,0.413793,0.26145,3.721444,0
36,1,100,387,0.205339,0.972973,0.264706,0.972973,0.735294,0.416185,0.259542,3.748808,0
36,1,99,388,0.203285,0.972973,0.266667,0.972973,0.733333,0.418605,0.257634,3.776577,0
36,1,98,389,0.201232,0.972973,0.268657,0.972973,0.731343,0.421053,0.255725,3.80476,0
36,1,97,390,0.199179,0.972973,0.270677,0.972973,0.729323,0.423529,0.253817,3.833367,0
36,1,96,391,0.197125,0.972973,0.272727,0.972973,0.727273,0.426036,0.251908,3.862408,0
36,1,95,392,0.195072,0.972973,0.274809,0.972973,0.725191,0.428571,0.25,3.891892,0
36,1,94,393,0.193018,0.972973,0.276923,0.972973,0.723077,0.431138,0.248092,3.92183,0
36,1,93,394,0.190965,0.972973,0.27907,0.972973,0.72093,0.433735,0.246183,3.952231,0
36,1,92,395,0.188912,0.972973,0.28125,0.972973,0.71875,0.436364,0.244275,3.983108,0
36,1,91,396,0.186858,0.972973,0.283465,0.972973,0.716535,0.439024,0.242366,4.014471,0
36,1,90,397,0.184805,0.972973,0.285714,0.972973,0.714286,0.441718,0.240458,4.046332,0
36,1,89,398,0.182752,0.972973,0.288,0.972973,0.712,0.444444,0.23855,4.078703,0
36,1,88,399,0.180698,0.972973,0.290323,0.972973,0.709677,0.447205,0.236641,4.111595,0
36,1,87,400,0.178645,0.972973,0.292683,0.972973,0.707317,0.45,0.234733,4.145023,0
36,1,86,401,0.176591,0.972973,0.295082,0.972973,0.704918,0.45283,0.232824,4.178999,0
36,1,85,402,0.174538,0.972973,0.297521,0.972973,0.702479,0.455696,0.230916,4.213536,0
36,1,84,403,0.172485,0.972973,0.3,0.972973,0.7,0.458599,0.229008,4.248649,0
36,1,83,404,0.170431,0.972973,0.302521,0.972973,0.697479,0.461538,0.227099,4.284352,0
36,1,82,405,0.168378,0.972973,0.305085,0.972973,0.694915,0.464516,0.225191,4.32066,0
36,1,81,406,0.166324,0.972973,0.307692,0.972973,0.692308,0.467532,0.223282,4.357588,0
36,1,80,407,0.164271,0.972973,0.310345,0.972973,0.689655,0.470588,0.221374,4.395154,0
36,1,79,408,0.162218,0.972973,0.313043,0.972973,0.686957,0.473684,0.219466,4.433373,0
36,1,78,409,0.160164,0.972973,0.315789,0.972973,0.684211,0.476821,0.217557,4.472262,0
36,1,77,410,0.158111,0.972973,0.318584,0.972973,0.681416,0.48,0.215649,4.511839,0
36,1,76,411,0.156057,0.972973,0.321429,0.972973,0.678571,0.483221,0.21374,4.552124,0
36,1,75,412,0.154004,0.972973,0.324324,0.972973,0.675676,0.486486,0.211832,4.593134,0
36,1,74,413,0.151951,0.972973,0.327273,0.972973,0.672727,0.489796,0.209924,4.634889,0
36,1,73,414,0.149897,0.972973,0.330275,0.972973,0.669725,0.493151,0.208015,4.677411,0
36,1,72,415,0.147844,0.972973,0.333333,0.972973,0.666667,0.496552,0.206107,4.720721,0
36,1,71,416,0.145791,0.972973,0.336449,0.972973,0.663551,0.5,0.204198,4.76484,0
36,1,70,417,0.143737,0.972973,0.339623,0.972973,0.660377,0.503497,0.20229,4.809791,0
36,1,69,418,0.141684,0.972973,0.342857,0.972973,0.657143,0.507042,0.200382,4.855598,0
36,1,68,419,0.13963,0.972973,0.346154,0.972973,0.653846,0.510638,0.198473,4.902287,0
36,1,67,420,0.137577,0.972973,0.349515,0.972973,0.650485,0.514286,0.196565,4.949882,0
36,1,66,421,0.135524,0.972973,0.352941,0.972973,0.647059,0.517986,0.194656,4.99841,0
36,1,65,422,0.13347,0.972973,0.356436,0.972973,0.643564,0.521739,0.192748,5.047899,0
36,1,64,423,0.131417,0.972973,0.36,0.972973,0.64,0.525547,0.19084,5.098378,0
36,1,63,424,0.129363,0.972973,0.363636,0.972973,0.636364,0.529412,0.188931,5.149877,0
36,1,62,425,0.12731,0.972973,0.367347,0.972973,0.632653,0.533333,0.187023,5.202427,0
36,1,61,426,0.125257,0.972973,0.371134,0.972973,0.628866,0.537313,0.185115,5.25606,0
36,1,60,427,0.123203,0.972973,0.375,0.972973,0.625,0.541353,0.183206,5.310811,0
36,1,59,428,0.12115,0.972973,0.378947,0.972973,0.621053,0.545455,0.181298,5.366714,0
36,1,58,429,0.119097,0.972973,0.382979,0.972973,0.617021,0.549618,0.179389,5.423807,0
36,1,57,430,0.117043,0.972973,0.387097,0.972973,0.612903,0.553846,0.177481,5.482127,0
36,1,56,431,0.11499,0.972973,0.391304,0.972973,0.608696,0.55814,0.175573,5.541716,0
36,1,55,432,0.112936,0.972973,0.395604,0.972973,0.604396,0.5625,0.173664,5.602614,0
36,1,54,433,0.110883,0.972973,0.4,0.972973,0.6,0.566929,0.171756,5.664865,0
36,1,53,434,0.10883,0.972973,0.404494,0.972973,0.595506,0.571429,0.169847,5.728515,0
36,1,52,435,0.106776,0.972973,0.409091,0.972973,0.590909,0.576,0.167939,5.793612,0
36,1,51,436,0.104723,0.972973,0.413793,0.972973,0.586207,0.580645,0.166031,5.860205,0
36,1,50,437,0.102669,0.972973,0.418605,0.972973,0.581395,0.585366,0.164122,5.928347,0
36,1,49,438,0.100616,0.972973,0.423529,0.972973,0.576471,0.590164,0.162214,5.998092,0
36,1,48,439,0.098563,0.972973,0.428571,0.972973,0.571429,0.595041,0.160305,6.069498,0
36,1,47,440,0.096509,0.972973,0.433735,0.972973,0.566265,0.6,0.158397,6.142625,0
36,1,46,441,0.094456,0.972973,0.439024,0.972973,0.560976,0.605042,0.156489,6.217535,0
36,1,45,442,0.092402,0.972973,0.444444,0.972973,0.555556,0.610169,0.15458,6.294294,0
36,1,44,443,0.090349,0.972973,0.45,0.972973,0.55,0.615385,0.152672,6.372973,0
36,1,43,444,0.088296,0.972973,0.455696,0.972973,0.544304,0.62069,0.150763,6.453644,0
36,1,42,445,0.086242,0.972973,0.461538,0.972973,0.538462,0.626087,0.148855,6.536383,0
36,1,41,446,0.084189,0.972973,0.467532,0.972973,0.532468,0.631579,0.146947,6.621271,0
36,1,40,447,0.082136,0.972973,0.473684,0.972973,0.526316,0.637168,0.145038,6.708393,0
36,1,39,448,0.080082,0.972973,0.48,0.972973,0.52,0.642857,0.14313,6.797838,0
36,1,38,449,0.078029,0.972973,0.486486,0.972973,0.513514,0.648649,0.141221,6.889701,0
36,1,37,450,0.075975,0.972973,0.493151,0.972973,0.506849,0.654545,0.139313,6.98408,0
36,1,36,451,0.073922,0.972973,0.5,0.972973,0.5,0.66055,0.137405,7.081081,0
36,1,35,452,0.071869,0.972973,0.507042,0.972973,0.492958,0.666667,0.135496,7.180815,0
36,1,34,453,0.069815,0.972973,0.514286,0.972973,0.485714,0.672897,0.133588,7.283398,0
36,1,33,454,0.067762,0.972973,0.521739,0.972973,0.478261,0.679245,0.131679,7.388954,0
36,1,32,455,0.065708,0.972973,0.529412,0.972973,0.470588,0.685714,0.129771,7.497615,0
36,1,31,456,0.063655,0.972973,0.537313,0.972973,0.462687,0.692308,0.127863,7.60952,0
36,1,30,457,0.061602,0.972973,0.545455,0.972973,0.454545,0.699029,0.125954,7.724816,0
36,1,29,458,0.059548,0.972973,0.553846,0.972973,0.446154,0.705882,0.124046,7.843659,0
36,1,28,459,0.057495,0.972973,0.5625,0.972973,0.4375,0.712871,0.122137,7.966216,0
36,1,27,460,0.055441,0.972973,0.571429,0.972973,0.428571,0.72,0.120229,8.092664,0
36,1,26,461,0.053388,0.972973,0.580645,0.972973,0.419355,0.727273,0.118321,8.223191,0
36,1,25,462,0.051335,0.972973,0.590164,0.972973,0.409836,0.734694,0.116412,8.357997,0
36,1,24,463,0.049281,0.972973,0.6,0.972973,0.4,0.742268,0.114504,8.497297,0
36,1,22,465,0.045175,0.972973,0.62069,0.972973,0.37931,0.757895,0.110687,8.790308,0
36,1,21,466,0.043121,0.972973,0.631579,0.972973,0.368421,0.765957,0.108779,8.944523,0.000002
36,1,20,467,0.041068,0.972973,0.642857,0.972973,0.357143,0.774194,0.10687,9.104247,0.000003
36,1,19,468,0.039014,0.972973,0.654545,0.972973,0.345455,0.782609,0.104962,9.269779,0.000003
36,1,18,469,0.036961,0.972973,0.666667,0.972973,0.333333,0.791209,0.103053,9.441441,0.000011
36,1,17,470,0.034908,0.972973,0.679245,0.972973,0.320755,0.8,0.101145,9.619582,0.000015
36,1,16,471,0.032854,0.972973,0.692308,0.972973,0.307692,0.808989,0.099237,9.804574,0.00002
36,1,15,472,0.030801,0.972973,0.705882,0.972973,0.294118,0.818182,0.097328,9.99682,0.000069
36,1,14,473,0.028747,0.972973,0.72,0.972973,0.28,0.827586,0.09542,10.196757,0.000084
36,1,13,474,0.026694,0.972973,0.734694,0.972973,0.265306,0.837209,0.093511,10.404854,0.000243
35,2,13,474,0.026694,0.945946,0.729167,0.945946,0.270833,0.823529,0.091603,10.326577,0.000313
35,2,12,475,0.024641,0.945946,0.744681,0.945946,0.255319,0.833333,0.089695,10.546291,0.000412
34,3,12,475,0.024641,0.918919,0.73913,0.918919,0.26087,0.819277,0.087786,10.467685,0.002808
34,3,11,476,0.022587,0.918919,0.755556,0.918919,0.244444,0.829268,0.085878,10.7003,0.003586
34,3,10,477,0.020534,0.918919,0.772727,0.918919,0.227273,0.839506,0.083969,10.943489,0.005179
33,4,10,477,0.020534,0.891892,0.767442,0.891892,0.232558,0.825,0.082061,10.868636,0.006857
33,4,9,478,0.01848,0.891892,0.785714,0.891892,0.214286,0.835443,0.080153,11.127413,0.007999
32,5,9,478,0.01848,0.864865,0.780488,0.864865,0.219512,0.820513,0.078244,11.053395,0.130845
32,5,8,479,0.016427,0.864865,0.8,0.864865,0.2,0.831169,0.076336,11.32973,0.891687
32,5,7,480,0.014374,0.864865,0.820513,0.864865,0.179487,0.842105,0.074427,11.620236,0.98202
32,5,6,481,0.01232,0.864865,0.842105,0.864865,0.157895,0.853333,0.072519,11.926031,0.991607
32,5,5,482,0.010267,0.864865,0.864865,0.864865,0.135135,0.864865,0.070611,12.248356,0.994341
31,6,5,482,0.010267,0.837838,0.861111,0.837838,0.138889,0.849315,0.068702,12.195195,0.995332
31,6,4,483,0.008214,0.837838,0.885714,0.837838,0.114286,0.861111,0.066794,12.543629,0.997161
31,6,3,484,0.00616,0.837838,0.911765,0.837838,0.088235,0.873239,0.064885,12.91256,0.998897
31,6,2,485,0.004107,0.837838,0.939394,0.837838,0.060606,0.885714,0.062977,13.303849,0.999968
30,7,2,485,0.004107,0.810811,0.9375,0.810811,0.0625,0.869565,0.061069,13.277027,0.999988
30,7,1,486,0.002053,0.810811,0.967742,0.810811,0.032258,0.882353,0.05916,13.705318,0.999999
29,8,1,486,0.002053,0.783784,0.966667,0.783784,0.033333,0.865672,0.057252,13.69009,1
28,9,1,486,0.002053,0.756757,0.965517,0.756757,0.034483,0.848485,0.055344,13.673812,1
27,10,1,486,0.002053,0.72973,0.964286,0.72973,0.035714,0.830769,0.053435,13.656371,1
26,11,1,486,0.002053,0.702703,0.962963,0.702703,0.037037,0.8125,0.051527,13.637638,1
25,12,1,486,0.002053,0.675676,0.961538,0.675676,0.038462,0.793651,0.049618,13.617464,1
0,37,0,487,0,0,0,0,0,0,0,?,1.00001
