@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
51,0,225,248,0.475687,1,0.184783,1,0.815217,0.311927,0.526718,1.898551,0
51,0,224,249,0.473573,1,0.185455,1,0.814545,0.312883,0.524809,1.905455,0
51,0,223,250,0.471459,1,0.186131,1,0.813869,0.313846,0.522901,1.912409,0
51,0,222,251,0.469345,1,0.186813,1,0.813187,0.314815,0.520992,1.919414,0
51,0,221,252,0.46723,1,0.1875,1,0.8125,0.315789,0.519084,1.926471,0
50,1,221,252,0.46723,0.980392,0.184502,0.980392,0.815498,0.310559,0.517176,1.895666,0
50,1,220,253,0.465116,0.980392,0.185185,0.980392,0.814815,0.311526,0.515267,1.902687,0
50,1,219,254,0.463002,0.980392,0.185874,0.980392,0.814126,0.3125,0.513359,1.90976,0
50,1,218,255,0.460888,0.980392,0.186567,0.980392,0.813433,0.31348,0.51145,1.916886,0
50,1,217,256,0.458774,0.980392,0.187266,0.980392,0.812734,0.314465,0.509542,1.924066,0
50,1,216,257,0.45666,0.980392,0.18797,0.980392,0.81203,0.315457,0.507634,1.931299,0
50,1,215,258,0.454545,0.980392,0.188679,0.980392,0.811321,0.316456,0.505725,1.938587,0
50,1,214,259,0.452431,0.980392,0.189394,0.980392,0.810606,0.31746,0.503817,1.94593,0
50,1,213,260,0.450317,0.980392,0.190114,0.980392,0.809886,0.318471,0.501908,1.953329,0
50,1,212,261,0.448203,0.980392,0.19084,0.980392,0.80916,0.319489,0.5,1.960784,0
50,1,211,262,0.446089,0.980392,0.191571,0.980392,0.808429,0.320513,0.498092,1.968297,0
50,1,210,263,0.443975,0.980392,0.192308,0.980392,0.807692,0.321543,0.496183,1.975867,0
50,1,209,264,0.44186,0.980392,0.19305,0.980392,0.80695,0.322581,0.494275,1.983496,0
50,1,208,265,0.439746,0.980392,0.193798,0.980392,0.806202,0.323625,0.492366,1.991184,0
50,1,207,266,0.437632,0.980392,0.194553,0.980392,0.805447,0.324675,0.490458,1.998932,0
50,1,206,267,0.435518,0.980392,0.195313,0.980392,0.804688,0.325733,0.48855,2.00674,0
50,1,205,268,0.433404,0.980392,0.196078,0.980392,0.803922,0.326797,0.486641,2.01461,0
50,1,204,269,0.43129,0.980392,0.19685,0.980392,0.80315,0.327869,0.484733,2.022541,0
49,2,204,269,0.43129,0.960784,0.193676,0.960784,0.806324,0.322368,0.482824,1.989925,0
49,2,203,270,0.429175,0.960784,0.194444,0.960784,0.805556,0.323432,0.480916,1.997821,0
49,2,202,271,0.427061,0.960784,0.195219,0.960784,0.804781,0.324503,0.479008,2.005781,0
49,2,201,272,0.424947,0.960784,0.196,0.960784,0.804,0.325581,0.477099,2.013804,0
49,2,200,273,0.422833,0.960784,0.196787,0.960784,0.803213,0.326667,0.475191,2.021891,0
49,2,199,274,0.420719,0.960784,0.197581,0.960784,0.802419,0.327759,0.473282,2.030044,0
49,2,198,275,0.418605,0.960784,0.198381,0.960784,0.801619,0.328859,0.471374,2.038263,0
49,2,197,276,0.41649,0.960784,0.199187,0.960784,0.800813,0.329966,0.469466,2.046549,0
49,2,196,277,0.414376,0.960784,0.2,0.960784,0.8,0.331081,0.467557,2.054902,0
49,2,195,278,0.412262,0.960784,0.20082,0.960784,0.79918,0.332203,0.465649,2.063324,0
49,2,194,279,0.410148,0.960784,0.201646,0.960784,0.798354,0.333333,0.46374,2.071815,0
49,2,193,280,0.408034,0.960784,0.202479,0.960784,0.797521,0.334471,0.461832,2.080376,0
49,2,192,281,0.40592,0.960784,0.20332,0.960784,0.79668,0.335616,0.459924,2.089008,0
49,2,191,282,0.403805,0.960784,0.204167,0.960784,0.795833,0.33677,0.458015,2.097712,0
49,2,190,283,0.401691,0.960784,0.205021,0.960784,0.794979,0.337931,0.456107,2.106489,0
49,2,189,284,0.399577,0.960784,0.205882,0.960784,0.794118,0.3391,0.454198,2.11534,0
49,2,188,285,0.397463,0.960784,0.206751,0.960784,0.793249,0.340278,0.45229,2.124266,0
49,2,187,286,0.395349,0.960784,0.207627,0.960784,0.792373,0.341463,0.450382,2.133267,0
49,2,186,287,0.393235,0.960784,0.208511,0.960784,0.791489,0.342657,0.448473,2.142345,0
49,2,185,288,0.391121,0.960784,0.209402,0.960784,0.790598,0.34386,0.446565,2.1515,0
48,3,185,288,0.391121,0.941176,0.206009,0.941176,0.793991,0.338028,0.444656,2.116637,0
48,3,184,289,0.389006,0.941176,0.206897,0.941176,0.793103,0.339223,0.442748,2.125761,0
48,3,183,290,0.386892,0.941176,0.207792,0.941176,0.792208,0.340426,0.44084,2.134963,0
48,3,182,291,0.384778,0.941176,0.208696,0.941176,0.791304,0.341637,0.438931,2.144246,0
48,3,181,292,0.382664,0.941176,0.209607,0.941176,0.790393,0.342857,0.437023,2.153609,0
