@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
39,2,198,285,0.409938,0.95122,0.164557,0.95122,0.835443,0.280576,0.45229,2.103118,0
39,2,197,286,0.407867,0.95122,0.165254,0.95122,0.834746,0.281588,0.450382,2.11203,0
39,2,196,287,0.405797,0.95122,0.165957,0.95122,0.834043,0.282609,0.448473,2.121017,0
39,2,195,288,0.403727,0.95122,0.166667,0.95122,0.833333,0.283636,0.446565,2.130081,0
39,2,194,289,0.401656,0.95122,0.167382,0.95122,0.832618,0.284672,0.444656,2.139223,0
39,2,193,290,0.399586,0.95122,0.168103,0.95122,0.831897,0.285714,0.442748,2.148444,0
39,2,192,291,0.397516,0.95122,0.168831,0.95122,0.831169,0.286765,0.44084,2.157745,0
39,2,191,292,0.395445,0.95122,0.169565,0.95122,0.830435,0.287823,0.438931,2.167126,0
39,2,190,293,0.393375,0.95122,0.170306,0.95122,0.829694,0.288889,0.437023,2.17659,0
39,2,189,294,0.391304,0.95122,0.171053,0.95122,0.828947,0.289963,0.435115,2.186136,0
39,2,188,295,0.389234,0.95122,0.171806,0.95122,0.828194,0.291045,0.433206,2.195767,0
39,2,187,296,0.387164,0.95122,0.172566,0.95122,0.827434,0.292135,0.431298,2.205482,0
39,2,186,297,0.385093,0.95122,0.173333,0.95122,0.826667,0.293233,0.429389,2.215285,0
39,2,185,298,0.383023,0.95122,0.174107,0.95122,0.825893,0.29434,0.427481,2.225174,0
39,2,184,299,0.380952,0.95122,0.174888,0.95122,0.825112,0.295455,0.425573,2.235153,0
39,2,183,300,0.378882,0.95122,0.175676,0.95122,0.824324,0.296578,0.423664,2.245221,0
39,2,182,301,0.376812,0.95122,0.176471,0.95122,0.823529,0.29771,0.421756,2.25538,0
39,2,181,302,0.374741,0.95122,0.177273,0.95122,0.822727,0.298851,0.419847,2.265632,0
39,2,180,303,0.372671,0.95122,0.178082,0.95122,0.821918,0.3,0.417939,2.275977,0
39,2,179,304,0.3706,0.95122,0.178899,0.95122,0.821101,0.301158,0.416031,2.286418,0
39,2,178,305,0.36853,0.95122,0.179724,0.95122,0.820276,0.302326,0.414122,2.296954,0
39,2,177,306,0.36646,0.95122,0.180556,0.95122,0.819444,0.303502,0.412214,2.307588,0
39,2,176,307,0.364389,0.95122,0.181395,0.95122,0.818605,0.304688,0.410305,2.318321,0
38,3,176,307,0.364389,0.926829,0.17757,0.926829,0.82243,0.298039,0.408397,2.269432,0
38,3,175,308,0.362319,0.926829,0.178404,0.926829,0.821596,0.299213,0.406489,2.280087,0
38,3,174,309,0.360248,0.926829,0.179245,0.926829,0.820755,0.300395,0.40458,2.290842,0
38,3,173,310,0.358178,0.926829,0.180095,0.926829,0.819905,0.301587,0.402672,2.301699,0
37,4,173,310,0.358178,0.902439,0.17619,0.902439,0.82381,0.294821,0.400763,2.2518,0
37,4,172,311,0.356108,0.902439,0.177033,0.902439,0.822967,0.296,0.398855,2.262574,0
37,4,171,312,0.354037,0.902439,0.177885,0.902439,0.822115,0.297189,0.396947,2.273452,0
37,4,170,313,0.351967,0.902439,0.178744,0.902439,0.821256,0.298387,0.395038,2.284435,0
37,4,169,314,0.349896,0.902439,0.179612,0.902439,0.820388,0.299595,0.39313,2.295525,0
37,4,168,315,0.347826,0.902439,0.180488,0.902439,0.819512,0.300813,0.391221,2.306722,0
37,4,167,316,0.345756,0.902439,0.181373,0.902439,0.818627,0.302041,0.389313,2.31803,0
37,4,166,317,0.343685,0.902439,0.182266,0.902439,0.817734,0.303279,0.387405,2.329449,0
37,4,165,318,0.341615,0.902439,0.183168,0.902439,0.816832,0.304527,0.385496,2.34098,0
37,4,164,319,0.339545,0.902439,0.18408,0.902439,0.81592,0.305785,0.383588,2.352627,0
37,4,163,320,0.337474,0.902439,0.185,0.902439,0.815,0.307054,0.381679,2.36439,0
37,4,162,321,0.335404,0.902439,0.18593,0.902439,0.81407,0.308333,0.379771,2.376272,0
37,4,161,322,0.333333,0.902439,0.186869,0.902439,0.813131,0.309623,0.377863,2.388273,0
37,4,160,323,0.331263,0.902439,0.187817,0.902439,0.812183,0.310924,0.375954,2.400396,0
37,4,159,324,0.329193,0.902439,0.188776,0.902439,0.811224,0.312236,0.374046,2.412643,0
37,4,158,325,0.327122,0.902439,0.189744,0.902439,0.810256,0.313559,0.372137,2.425016,0
37,4,157,326,0.325052,0.902439,0.190722,0.902439,0.809278,0.314894,0.370229,2.437516,0
37,4,156,327,0.322981,0.902439,0.19171,0.902439,0.80829,0.316239,0.368321,2.450145,0
36,5,156,327,0.322981,0.878049,0.1875,0.878049,0.8125,0.309013,0.366412,2.396341,0
36,5,155,328,0.320911,0.878049,0.188482,0.878049,0.811518,0.310345,0.364504,2.408888,0
36,5,154,329,0.318841,0.878049,0.189474,0.878049,0.810526,0.311688,0.362595,2.421566,0
36,5,153,330,0.31677,0.878049,0.190476,0.878049,0.809524,0.313043,0.360687,2.434379,0
36,5,152,331,0.3147,0.878049,0.191489,0.878049,0.808511,0.31441,0.358779,2.447327,0
36,5,151,332,0.312629,0.878049,0.192513,0.878049,0.807487,0.315789,0.35687,2.460415,0
36,5,150,333,0.310559,0.878049,0.193548,0.878049,0.806452,0.317181,0.354962,2.473643,0
36,5,149,334,0.308489,0.878049,0.194595,0.878049,0.805405,0.318584,0.353053,2.487014,0
36,5,148,335,0.306418,0.878049,0.195652,0.878049,0.804348,0.32,0.351145,2.50053,0
36,5,147,336,0.304348,0.878049,0.196721,0.878049,0.803279,0.321429,0.349237,2.514194,0
36,5,146,337,0.302277,0.878049,0.197802,0.878049,0.802198,0.32287,0.347328,2.528009,0
36,5,145,338,0.300207,0.878049,0.198895,0.878049,0.801105,0.324324,0.34542,2.541975,0
35,6,145,338,0.300207,0.853659,0.194444,0.853659,0.805556,0.316742,0.343511,2.485095,0
35,6,144,339,0.298137,0.853659,0.195531,0.853659,0.804469,0.318182,0.341603,2.498978,0
35,6,143,340,0.296066,0.853659,0.196629,0.853659,0.803371,0.319635,0.339695,2.513017,0
35,6,142,341,0.293996,0.853659,0.19774,0.853659,0.80226,0.321101,0.337786,2.527215,0
35,6,141,342,0.291925,0.853659,0.198864,0.853659,0.801136,0.322581,0.335878,2.541574,0
35,6,140,343,0.289855,0.853659,0.2,0.853659,0.8,0.324074,0.333969,2.556098,0
35,6,139,344,0.287785,0.853659,0.201149,0.853659,0.798851,0.325581,0.332061,2.570788,0
35,6,138,345,0.285714,0.853659,0.202312,0.853659,0.797688,0.327103,0.330153,2.585648,0
35,6,137,346,0.283644,0.853659,0.203488,0.853659,0.796512,0.328638,0.328244,2.600681,0
35,6,136,347,0.281573,0.853659,0.204678,0.853659,0.795322,0.330189,0.326336,2.615889,0
35,6,135,348,0.279503,0.853659,0.205882,0.853659,0.794118,0.331754,0.324427,2.631277,0
35,6,134,349,0.277433,0.853659,0.207101,0.853659,0.792899,0.333333,0.322519,2.646847,0
35,6,133,350,0.275362,0.853659,0.208333,0.853659,0.791667,0.334928,0.320611,2.662602,0
35,6,132,351,0.273292,0.853659,0.209581,0.853659,0.790419,0.336538,0.318702,2.678545,0
35,6,131,352,0.271222,0.853659,0.210843,0.853659,0.789157,0.338164,0.316794,2.694681,0
35,6,130,353,0.269151,0.853659,0.212121,0.853659,0.787879,0.339806,0.314885,2.711013,0
35,6,129,354,0.267081,0.853659,0.213415,0.853659,0.786585,0.341463,0.312977,2.727543,0
35,6,128,355,0.26501,0.853659,0.214724,0.853659,0.785276,0.343137,0.311069,2.744277,0
35,6,127,356,0.26294,0.853659,0.216049,0.853659,0.783951,0.344828,0.30916,2.761217,0
34,7,127,356,0.26294,0.829268,0.21118,0.829268,0.78882,0.336634,0.307252,2.698985,0
34,7,126,357,0.26087,0.829268,0.2125,0.829268,0.7875,0.338308,0.305344,2.715854,0
34,7,125,358,0.258799,0.829268,0.213836,0.829268,0.786164,0.34,0.303435,2.732934,0
34,7,124,359,0.256729,0.829268,0.21519,0.829268,0.78481,0.341709,0.301527,2.750232,0
34,7,123,360,0.254658,0.829268,0.216561,0.829268,0.783439,0.343434,0.299618,2.767749,0
34,7,122,361,0.252588,0.829268,0.217949,0.829268,0.782051,0.345178,0.29771,2.785491,0
34,7,121,362,0.250518,0.829268,0.219355,0.829268,0.780645,0.346939,0.295802,2.803462,0
34,7,120,363,0.248447,0.829268,0.220779,0.829268,0.779221,0.348718,0.293893,2.821666,0
34,7,119,364,0.246377,0.829268,0.222222,0.829268,0.777778,0.350515,0.291985,2.840108,0
34,7,118,365,0.244306,0.829268,0.223684,0.829268,0.776316,0.352332,0.290076,2.858793,0
34,7,117,366,0.242236,0.829268,0.225166,0.829268,0.774834,0.354167,0.288168,2.877726,0
34,7,116,367,0.240166,0.829268,0.226667,0.829268,0.773333,0.356021,0.28626,2.896911,0
34,7,115,368,0.238095,0.829268,0.228188,0.829268,0.771812,0.357895,0.284351,2.916353,0
34,7,114,369,0.236025,0.829268,0.22973,0.829268,0.77027,0.359788,0.282443,2.936058,0
34,7,113,370,0.233954,0.829268,0.231293,0.829268,0.768707,0.361702,0.280534,2.956031,0
34,7,112,371,0.231884,0.829268,0.232877,0.829268,0.767123,0.363636,0.278626,2.976278,0
33,8,112,371,0.231884,0.804878,0.227586,0.804878,0.772414,0.354839,0.276718,2.908663,0
33,8,111,372,0.229814,0.804878,0.229167,0.804878,0.770833,0.356757,0.274809,2.928862,0
33,8,110,373,0.227743,0.804878,0.230769,0.804878,0.769231,0.358696,0.272901,2.949343,0
33,8,109,374,0.225673,0.804878,0.232394,0.804878,0.767606,0.360656,0.270992,2.970113,0
33,8,108,375,0.223602,0.804878,0.234043,0.804878,0.765957,0.362637,0.269084,2.991178,0
33,8,107,376,0.221532,0.804878,0.235714,0.804878,0.764286,0.364641,0.267176,3.012544,0
33,8,106,377,0.219462,0.804878,0.23741,0.804878,0.76259,0.366667,0.265267,3.034217,0
33,8,105,378,0.217391,0.804878,0.23913,0.804878,0.76087,0.368715,0.263359,3.056204,0
33,8,104,379,0.215321,0.804878,0.240876,0.804878,0.759124,0.370787,0.26145,3.078512,0
33,8,103,380,0.213251,0.804878,0.242647,0.804878,0.757353,0.372881,0.259542,3.101148,0
33,8,102,381,0.21118,0.804878,0.244444,0.804878,0.755556,0.375,0.257634,3.124119,0
33,8,101,382,0.20911,0.804878,0.246269,0.804878,0.753731,0.377143,0.255725,3.147434,0
33,8,100,383,0.207039,0.804878,0.24812,0.804878,0.75188,0.37931,0.253817,3.171098,0
33,8,98,385,0.202899,0.804878,0.251908,0.804878,0.748092,0.383721,0.25,3.219512,0
33,8,97,386,0.200828,0.804878,0.253846,0.804878,0.746154,0.385965,0.248092,3.244278,0
33,8,96,387,0.198758,0.804878,0.255814,0.804878,0.744186,0.388235,0.246183,3.269427,0
33,8,95,388,0.196687,0.804878,0.257813,0.804878,0.742188,0.390533,0.244275,3.29497,0
33,8,94,389,0.194617,0.804878,0.259843,0.804878,0.740157,0.392857,0.242366,3.320914,0
33,8,93,390,0.192547,0.804878,0.261905,0.804878,0.738095,0.39521,0.240458,3.347271,0
33,8,92,391,0.190476,0.804878,0.264,0.804878,0.736,0.39759,0.23855,3.374049,0
33,8,91,392,0.188406,0.804878,0.266129,0.804878,0.733871,0.4,0.236641,3.401259,0
33,8,90,393,0.186335,0.804878,0.268293,0.804878,0.731707,0.402439,0.234733,3.428911,0
33,8,89,394,0.184265,0.804878,0.270492,0.804878,0.729508,0.404908,0.232824,3.457017,0
33,8,88,395,0.182195,0.804878,0.272727,0.804878,0.727273,0.407407,0.230916,3.485588,0
33,8,87,396,0.180124,0.804878,0.275,0.804878,0.725,0.409938,0.229008,3.514634,0
33,8,86,397,0.178054,0.804878,0.277311,0.804878,0.722689,0.4125,0.227099,3.544169,0
33,8,85,398,0.175983,0.804878,0.279661,0.804878,0.720339,0.415094,0.225191,3.574204,0
33,8,84,399,0.173913,0.804878,0.282051,0.804878,0.717949,0.417722,0.223282,3.604753,0
33,8,83,400,0.171843,0.804878,0.284483,0.804878,0.715517,0.420382,0.221374,3.635828,0
33,8,82,401,0.169772,0.804878,0.286957,0.804878,0.713043,0.423077,0.219466,3.667444,0
33,8,81,402,0.167702,0.804878,0.289474,0.804878,0.710526,0.425806,0.217557,3.699615,0
33,8,80,403,0.165631,0.804878,0.292035,0.804878,0.707965,0.428571,0.215649,3.732355,0
33,8,79,404,0.163561,0.804878,0.294643,0.804878,0.705357,0.431373,0.21374,3.765679,0
33,8,78,405,0.161491,0.804878,0.297297,0.804878,0.702703,0.434211,0.211832,3.799604,0
32,9,78,405,0.161491,0.780488,0.290909,0.780488,0.709091,0.423841,0.209924,3.71796,0
32,9,77,406,0.15942,0.780488,0.293578,0.780488,0.706422,0.426667,0.208015,3.75207,0
32,9,76,407,0.15735,0.780488,0.296296,0.780488,0.703704,0.42953,0.206107,3.786811,0
32,9,75,408,0.15528,0.780488,0.299065,0.780488,0.700935,0.432432,0.204198,3.822202,0
32,9,74,409,0.153209,0.780488,0.301887,0.780488,0.698113,0.435374,0.20229,3.85826,0
32,9,73,410,0.151139,0.780488,0.304762,0.780488,0.695238,0.438356,0.200382,3.895006,0
32,9,72,411,0.149068,0.780488,0.307692,0.780488,0.692308,0.441379,0.198473,3.932458,0
32,9,71,412,0.146998,0.780488,0.31068,0.780488,0.68932,0.444444,0.196565,3.970637,0
32,9,70,413,0.144928,0.780488,0.313725,0.780488,0.686275,0.447552,0.194656,4.009565,0
32,9,69,414,0.142857,0.780488,0.316832,0.780488,0.683168,0.450704,0.192748,4.049263,0
32,9,68,415,0.140787,0.780488,0.32,0.780488,0.68,0.453901,0.19084,4.089756,0
32,9,67,416,0.138716,0.780488,0.323232,0.780488,0.676768,0.457143,0.188931,4.131067,0
32,9,66,417,0.136646,0.780488,0.326531,0.780488,0.673469,0.460432,0.187023,4.173221,0
32,9,65,418,0.134576,0.780488,0.329897,0.780488,0.670103,0.463768,0.185115,4.216243,0
32,9,64,419,0.132505,0.780488,0.333333,0.780488,0.666667,0.467153,0.183206,4.260163,0
32,9,63,420,0.130435,0.780488,0.336842,0.780488,0.663158,0.470588,0.181298,4.305006,0
32,9,62,421,0.128364,0.780488,0.340426,0.780488,0.659574,0.474074,0.179389,4.350804,0
32,9,61,422,0.126294,0.780488,0.344086,0.780488,0.655914,0.477612,0.177481,4.397587,0
32,9,60,423,0.124224,0.780488,0.347826,0.780488,0.652174,0.481203,0.175573,4.445387,0
32,9,59,424,0.122153,0.780488,0.351648,0.780488,0.648352,0.484848,0.173664,4.494237,0
31,10,59,424,0.122153,0.756098,0.344444,0.756098,0.655556,0.473282,0.171756,4.402168,0
31,10,58,425,0.120083,0.756098,0.348315,0.756098,0.651685,0.476923,0.169847,4.451631,0
31,10,57,426,0.118012,0.756098,0.352273,0.756098,0.647727,0.48062,0.167939,4.502217,0.000001
31,10,56,427,0.115942,0.756098,0.356322,0.756098,0.643678,0.484375,0.166031,4.553967,0.000001
31,10,55,428,0.113872,0.756098,0.360465,0.756098,0.639535,0.488189,0.164122,4.60692,0.000003
31,10,54,429,0.111801,0.756098,0.364706,0.756098,0.635294,0.492063,0.162214,4.661119,0.000003
31,10,53,430,0.109731,0.756098,0.369048,0.756098,0.630952,0.496,0.160305,4.716609,0.000003
31,10,52,431,0.10766,0.756098,0.373494,0.756098,0.626506,0.5,0.158397,4.773435,0.000004
31,10,51,432,0.10559,0.756098,0.378049,0.756098,0.621951,0.504065,0.156489,4.831648,0.000005
31,10,50,433,0.10352,0.756098,0.382716,0.756098,0.617284,0.508197,0.15458,4.891298,0.000005
31,10,49,434,0.101449,0.756098,0.3875,0.756098,0.6125,0.512397,0.152672,4.952439,0.000005
31,10,48,435,0.099379,0.756098,0.392405,0.756098,0.607595,0.516667,0.150763,5.015128,0.000005
31,10,47,436,0.097308,0.756098,0.397436,0.756098,0.602564,0.521008,0.148855,5.079425,0.000006
31,10,46,437,0.095238,0.756098,0.402597,0.756098,0.597403,0.525424,0.146947,5.145391,0.000006
31,10,45,438,0.093168,0.756098,0.407895,0.756098,0.592105,0.529915,0.145038,5.213094,0.000008
31,10,44,439,0.091097,0.756098,0.413333,0.756098,0.586667,0.534483,0.14313,5.282602,0.000009
31,10,43,440,0.089027,0.756098,0.418919,0.756098,0.581081,0.53913,0.141221,5.353988,0.000009
31,10,42,441,0.086957,0.756098,0.424658,0.756098,0.575342,0.54386,0.139313,5.42733,0.00001
31,10,41,442,0.084886,0.756098,0.430556,0.756098,0.569444,0.548673,0.137405,5.50271,0.000011
31,10,40,443,0.082816,0.756098,0.43662,0.756098,0.56338,0.553571,0.135496,5.580213,0.000014
31,10,39,444,0.080745,0.756098,0.442857,0.756098,0.557143,0.558559,0.133588,5.65993,0.000014
31,10,38,445,0.078675,0.756098,0.449275,0.756098,0.550725,0.563636,0.131679,5.741958,0.000015
31,10,37,446,0.076605,0.756098,0.455882,0.756098,0.544118,0.568807,0.129771,5.826399,0.000021
31,10,36,447,0.074534,0.756098,0.462687,0.756098,0.537313,0.574074,0.127863,5.91336,0.000032
31,10,35,448,0.072464,0.756098,0.469697,0.756098,0.530303,0.579439,0.125954,6.002956,0.000036
31,10,34,449,0.070393,0.756098,0.476923,0.756098,0.523077,0.584906,0.124046,6.09531,0.00004
31,10,33,450,0.068323,0.756098,0.484375,0.756098,0.515625,0.590476,0.122137,6.190549,0.000043
31,10,32,451,0.066253,0.756098,0.492063,0.756098,0.507937,0.596154,0.120229,6.288811,0.000047
30,11,32,451,0.066253,0.731707,0.483871,0.731707,0.516129,0.582524,0.118321,6.184107,0.000071
30,11,31,452,0.064182,0.731707,0.491803,0.731707,0.508197,0.588235,0.116412,6.285486,0.000089
30,11,30,453,0.062112,0.731707,0.5,0.731707,0.5,0.594059,0.114504,6.390244,0.000101
30,11,29,454,0.060041,0.731707,0.508475,0.731707,0.491525,0.6,0.112595,6.498553,0.000109
30,11,28,455,0.057971,0.731707,0.517241,0.731707,0.482759,0.606061,0.110687,6.610597,0.000201
30,11,27,456,0.055901,0.731707,0.526316,0.731707,0.473684,0.612245,0.108779,6.726573,0.00027
30,11,26,457,0.05383,0.731707,0.535714,0.731707,0.464286,0.618557,0.10687,6.84669,0.000319
30,11,25,458,0.05176,0.731707,0.545455,0.731707,0.454545,0.625,0.104962,6.971175,0.000576
30,11,24,459,0.049689,0.731707,0.555556,0.731707,0.444444,0.631579,0.103053,7.100271,0.000595
30,11,23,460,0.047619,0.731707,0.566038,0.731707,0.433962,0.638298,0.101145,7.234238,0.000762
30,11,22,461,0.045549,0.731707,0.576923,0.731707,0.423077,0.645161,0.099237,7.373358,0.001327
29,12,22,461,0.045549,0.707317,0.568627,0.707317,0.431373,0.630435,0.097328,7.267336,0.001799
29,12,21,462,0.043478,0.707317,0.58,0.707317,0.42,0.637363,0.09542,7.412683,0.002075
28,13,21,462,0.043478,0.682927,0.571429,0.682927,0.428571,0.622222,0.093511,7.303136,0.004286
27,14,21,462,0.043478,0.658537,0.5625,0.658537,0.4375,0.606742,0.091603,7.189024,0.004437
27,14,20,463,0.041408,0.658537,0.574468,0.658537,0.425532,0.613636,0.089695,7.341982,0.004484
27,14,19,464,0.039337,0.658537,0.586957,0.658537,0.413043,0.62069,0.087786,7.501591,0.005219
27,14,18,465,0.037267,0.658537,0.6,0.658537,0.4,0.627907,0.085878,7.668293,0.006235
27,14,17,466,0.035197,0.658537,0.613636,0.658537,0.386364,0.635294,0.083969,7.842572,0.007078
27,14,16,467,0.033126,0.658537,0.627907,0.658537,0.372093,0.642857,0.082061,8.024957,0.007418
27,14,15,468,0.031056,0.658537,0.642857,0.658537,0.357143,0.650602,0.080153,8.216028,0.008652
27,14,14,469,0.028986,0.658537,0.658537,0.658537,0.341463,0.658537,0.078244,8.416419,0.008723
27,14,13,470,0.026915,0.658537,0.675,0.658537,0.325,0.666667,0.076336,8.626829,0.009403
26,15,13,470,0.026915,0.634146,0.666667,0.634146,0.333333,0.65,0.074427,8.520325,0.029767
25,16,13,470,0.026915,0.609756,0.657895,0.609756,0.342105,0.632911,0.072519,8.408216,0.037759
25,16,12,471,0.024845,0.609756,0.675676,0.609756,0.324324,0.641026,0.070611,8.635465,0.0901
25,16,11,472,0.022774,0.609756,0.694444,0.609756,0.305556,0.649351,0.068702,8.875339,0.255983
25,16,10,473,0.020704,0.609756,0.714286,0.609756,0.285714,0.657895,0.066794,9.12892,0.36766
24,17,10,473,0.020704,0.585366,0.705882,0.585366,0.294118,0.64,0.064885,9.021521,0.422069
23,18,10,473,0.020704,0.560976,0.69697,0.560976,0.30303,0.621622,0.062977,8.907613,0.476523
23,18,9,474,0.018634,0.560976,0.71875,0.560976,0.28125,0.630137,0.061069,9.185976,0.540212
23,18,8,475,0.016563,0.560976,0.741935,0.560976,0.258065,0.638889,0.05916,9.482297,0.907973
23,18,7,476,0.014493,0.560976,0.766667,0.560976,0.233333,0.647887,0.057252,9.798374,0.936802
22,19,7,476,0.014493,0.536585,0.758621,0.536585,0.241379,0.628571,0.055344,9.695542,0.96277
21,20,7,476,0.014493,0.512195,0.75,0.512195,0.25,0.608696,0.053435,9.585366,0.99958
21,20,6,477,0.012422,0.512195,0.777778,0.512195,0.222222,0.617647,0.051527,9.940379,0.99987
20,21,6,477,0.012422,0.487805,0.769231,0.487805,0.230769,0.597015,0.049618,9.831144,0.999958
20,21,5,478,0.010352,0.487805,0.8,0.487805,0.2,0.606061,0.04771,10.22439,0.999984
20,21,4,479,0.008282,0.487805,0.833333,0.487805,0.166667,0.615385,0.045802,10.650407,0.999996
19,22,4,479,0.008282,0.463415,0.826087,0.463415,0.173913,0.59375,0.043893,10.557794,0.999998
18,23,4,479,0.008282,0.439024,0.818182,0.439024,0.181818,0.571429,0.041985,10.456763,1
18,23,3,480,0.006211,0.439024,0.857143,0.439024,0.142857,0.580645,0.040076,10.954704,1
17,24,3,480,0.006211,0.414634,0.85,0.414634,0.15,0.557377,0.038168,10.863415,1
16,25,3,480,0.006211,0.390244,0.842105,0.390244,0.157895,0.533333,0.03626,10.762516,1
16,25,2,481,0.004141,0.390244,0.888889,0.390244,0.111111,0.542373,0.034351,11.360434,1
15,26,2,481,0.004141,0.365854,0.882353,0.365854,0.117647,0.517241,0.032443,11.276901,1
14,27,2,481,0.004141,0.341463,0.875,0.341463,0.125,0.491228,0.030534,11.182927,1
13,28,2,481,0.004141,0.317073,0.866667,0.317073,0.133333,0.464286,0.028626,11.076423,1
12,29,2,481,0.004141,0.292683,0.857143,0.292683,0.142857,0.436364,0.026718,10.954704,1
0,41,0,483,0,0,0,0,0,0,0,?,1.00001
